positionName,positionLables,workYear,positionAdvantage,education,jobNature,skillLables,city,companyFullName,companyShortName,companyLabelList,companySize,district,financeStage,industryField,firstType,secondType,thirdType,latitude,longitude,resumeProcessDay,resumeProcessRate,min_salary,max_salary
大数据分析工程师（数据产品分析方向）,"数据分析, MySQL, 数据挖掘",1-3年,"五险一金,员工旅游,绩效奖金,定期体检",本科,全职,"数据分析, MySQL, 数据挖掘",上海,上海元聚网络科技有限公司,上海元聚,"定期体检, 绩效奖金, 专项奖金, 带薪年假",150-500人,闵行区,不需要融资,移动互联网,开发|测试|运维类,数据开发,数据分析,31.169253,121.387755,1,7,10,15
Python数据分析师,"数据挖掘, 数据处理",5-10年,不打卡、扁平管理、年度旅游、公司氛围好,本科,全职,"数据挖掘, 数据处理",上海,上海传智播客教育培训有限公司,传智播客,,2000人以上,浦东新区,上市公司,"移动互联网,教育",开发|测试|运维类,数据开发,数据分析,31.035040999999996,121.61158,0,0,25,40
市场营销经理（策划及数据分析方向）,"市场推广, 营销策略, 营销策划, 营销管理",1-3年,带薪年假节日福利员工旅游出国机会萌妹纸多,不限,全职,"市场推广, 营销策略, 营销策划, 营销管理",上海,上海莉莉丝科技股份有限公司,莉莉丝游戏,"都是萌妹子, 项目奖金, 零食无限量, 牛逼的同事",150-500人,闵行区,不需要融资,"移动互联网,游戏",市场|商务类,市场|营销,市场营销,31.170277000000002,121.39225900000001,1,100,15,25
管理培训生（数据分析方向）,"旅游, 电商",应届毕业生,"发展空间大,氛围轻松,员工聚餐,弹性工作",本科,实习,,上海,上海歌晨信息技术有限公司,斑马旅游,"技能培训, 股票期权, 带薪年假, 扁平管理",500-2000人,浦东新区,A轮,"电商,旅游",服务业,旅游|出入境,其他,31.202541999999998,121.603788,1,100,8,12
反欺诈大数据分析 (MJ000079),"风控, 信贷风险管理, 风险管理, 风险分析",3-5年,专业培训、扁平管理、晋升通畅、成长空间大,本科,全职,"风控, 信贷风险管理, 风险管理, 风险分析",上海,上海晓途网络科技有限公司,信用飞/首付游,"节日礼物, 带薪年假, 岗位晋升, 年度旅游",150-500人,长宁区,B轮,移动互联网,金融类,风控,风控,31.19926,121.42691699999999,1,100,20,30
战略BP（偏数据分析）,"教育, 移动互联网, 数据分析",3-5年,14薪 独角兽 E轮融资,本科,全职,数据分析,上海,上海掌小门教育科技有限公司,掌门1对1在线教育,"技能培训, 节日礼物, 绩效奖金, 岗位晋升",2000人以上,虹口区,D轮及以上,"移动互联网,教育",市场|商务类,市场|营销,商业数据分析,31.259278000000002,121.48866899999999,0,0,18,35
机票运营数据分析师,运营,1-3年,国际业务 发展潜力大,本科,全职,运营,上海,携程计算机技术（上海）有限公司,携程,"绩效奖金, 股票期权, 五险一金, 交通补助",2000人以上,长宁区,上市公司,旅游,运营|编辑|客服类,运营,其他运营,31.22061947,121.35631021,2,9,12,20
CRM数据分析经理(SQL),"电商, 广告营销, SQLServer, MySQL",3-5年,"福利完善,职业发展好,平台大",本科,全职,"SQLServer, MySQL",上海,欧泰谱（深圳）科技有限公司,蓝色光标欧泰谱,"带薪年假, 定期体检, 交通补助, 绩效奖金",150-500人,黄浦区,不需要融资,"数据服务,企业服务",开发|测试|运维类,数据开发,数据分析,31.211266,121.47661200000002,0,0,9,15
经营分析高级经理（数据分析）,"移动互联网, 电商",5-10年,15薪、发展潜力大、知名公司,硕士,全职,,上海,上海裕宸实业发展有限公司,裕宸集团,,500-2000人,普陀区,不需要融资,"文娱丨内容,移动互联网",产品|需求|项目类,数据分析,数据分析,31.232635,121.41274399999999,0,0,40,60
咨询项目助理（数据分析方向）,大数据,应届毕业生,"咨询,发展空间大,可留用,成长空间大",不限,实习,,上海,客锐市场信息咨询（上海）有限公司,客锐市场信息,,15-50人,静安区,不需要融资,数据服务,商业服务|专业服务,咨询|调研,咨询员,31.225509999999996,121.444337,0,0,2,4
华东策略运营（用户数据分析方向）,"营销, 数字营销, 社会化营销, 整合营销, 互相营销",3-5年,六险一金，免费三餐，租房补贴，带薪休假,本科,全职,"营销, 数字营销, 社会化营销, 整合营销, 互相营销",上海,北京字节跳动科技有限公司,字节跳动,"扁平管理, 弹性工作, 大厨定制三餐, 就近租房补贴",2000人以上,闵行区,C轮,文娱丨内容,市场|商务类,市场|营销,其他市场|营销,31.166936,121.387863,0,0,12,20
数据分析师（平台治理方向）,"游戏, 大数据, 数据挖掘, 数据分析",1年以下,"平台好,大牛多,薪资待遇佳",本科,全职,"数据挖掘, 数据分析",上海,上海寻梦信息技术有限公司,拼多多,"股票期权, 专项奖金, 弹性工作, 扁平管理",2000人以上,长宁区,上市公司,"电商,移动互联网",开发|测试|运维类,数据开发,数据分析,31.208966999999998,121.40263600000002,2,100,15,30
数据分析师,"电商, 移动互联网, 数据分析, SQL",1-3年,上升空间大，成长迅速，平台好，薪酬待遇高,硕士,全职,"数据分析, SQL",上海,上海寻梦信息技术有限公司,拼多多,"股票期权, 专项奖金, 弹性工作, 扁平管理",2000人以上,长宁区,上市公司,"电商,移动互联网",产品|需求|项目类,数据分析,数据分析,31.208966999999998,121.40263600000002,2,100,20,40
数据分析师（社交方向）,"MySQL, Hadoop, Spark, 数据分析",1-3年,福利待遇、发展前景、技术大牛,本科,全职,"MySQL, Hadoop, Spark, 数据分析",上海,上海寻梦信息技术有限公司,拼多多,"股票期权, 专项奖金, 弹性工作, 扁平管理",2000人以上,长宁区,上市公司,"电商,移动互联网",开发|测试|运维类,数据开发,数据分析,31.208966999999998,121.40263600000002,2,100,20,40
数据分析师（智能客服方向）,"电商, 数据分析, SQLServer, Hive",3-5年,成长空间,本科,全职,"数据分析, SQLServer, Hive",上海,上海寻梦信息技术有限公司,拼多多,"股票期权, 专项奖金, 弹性工作, 扁平管理",2000人以上,长宁区,上市公司,"电商,移动互联网",开发|测试|运维类,数据开发,数据分析,31.208966999999998,121.40263600000002,2,100,20,40
数据分析师（广告方向）,"Hive, MySQL, 数据分析",3-5年,福利待遇好，团队氛围好，公司潜力佳,本科,全职,"Hive, MySQL, 数据分析",上海,上海寻梦信息技术有限公司,拼多多,"股票期权, 专项奖金, 弹性工作, 扁平管理",2000人以上,长宁区,上市公司,"电商,移动互联网",开发|测试|运维类,数据开发,数据分析,31.208966999999998,121.40263600000002,2,100,20,40
数据分析经理,数据分析,1-3年,15薪+1000餐补/月1000房补/月,本科,全职,数据分析,上海,北京字节跳动科技有限公司,字节跳动,"扁平管理, 弹性工作, 大厨定制三餐, 就近租房补贴",2000人以上,徐汇区,C轮,文娱丨内容,产品|需求|项目类,数据分析,数据分析,22.867666,108.29677,0,0,30,50
搜索团队-数据分析师(BI),"电商, 数据分析, MySQL",3-5年,拼多多,本科,全职,"数据分析, MySQL",上海,上海寻梦信息技术有限公司,拼多多,"股票期权, 专项奖金, 弹性工作, 扁平管理",2000人以上,长宁区,上市公司,"电商,移动互联网",开发|测试|运维类,数据开发,数据分析,31.208966999999998,121.40263600000002,2,100,25,50
业务数据分析,"电商, 数据分析",3-5年,"提供三餐,发展空间大,绩效奖金",本科,全职,数据分析,上海,上海寻梦信息技术有限公司,拼多多,"股票期权, 专项奖金, 弹性工作, 扁平管理",2000人以上,长宁区,上市公司,"电商,移动互联网",运营|编辑|客服类,运营,数据运营,31.208966999999998,121.40263600000002,2,100,15,25
数据分析经理,风控,5-10年,"精英团队,消费分期,快速发展",本科,全职,风控,上海,即科金融信息服务（上海）有限公司,GeexFinance,"互联网金融, 技能培训, 五角场, 年度旅游",150-500人,杨浦区,A轮,金融,综合职能|高级管理,财务,财务风控,31.303749,121.508774,2,100,15,30
数据分析经理,"银行, 数据分析",3-5年,"数据分析,高端人才",本科,全职,数据分析,上海,即科金融信息服务（上海）有限公司,GeexFinance,"互联网金融, 技能培训, 五角场, 年度旅游",150-500人,杨浦区,A轮,金融,产品|需求|项目类,数据分析,数据分析,31.309459999999998,121.50986499999999,2,100,20,30
资深数据分析师,风控,3-5年,"精英团队,优渥薪资,高速发展,大数据分析",本科,全职,风控,上海,即科金融信息服务（上海）有限公司,GeexFinance,"互联网金融, 技能培训, 五角场, 年度旅游",150-500人,杨浦区,A轮,金融,金融类,风控,风控,31.309459999999998,121.50986499999999,2,100,10,20
资深数据分析专家,数据分析,不限,发展好，薪资福利佳,本科,全职,数据分析,上海,上海寻梦信息技术有限公司,拼多多,"股票期权, 专项奖金, 弹性工作, 扁平管理",2000人以上,长宁区,上市公司,"电商,移动互联网",开发|测试|运维类,数据开发,数据分析,31.208966999999998,121.40263600000002,2,100,30,60
资深数据分析师,"电商, 移动互联网, 数据分析, SQLServer, 算法",3-5年,上升空间大，成长迅速，平台好，薪酬待遇高,硕士,全职,"数据分析, SQLServer, 算法",上海,上海寻梦信息技术有限公司,拼多多,"股票期权, 专项奖金, 弹性工作, 扁平管理",2000人以上,长宁区,上市公司,"电商,移动互联网",开发|测试|运维类,数据开发,数据分析,31.208966999999998,121.40263600000002,2,100,25,50
数据分析专家,电商,3-5年,"公司发展快,个人成长大,福利待遇好",本科,全职,,上海,上海寻梦信息技术有限公司,拼多多,"股票期权, 专项奖金, 弹性工作, 扁平管理",2000人以上,长宁区,上市公司,"电商,移动互联网",产品|需求|项目类,数据分析,数据分析,31.208966999999998,121.40263600000002,2,100,20,40
资深/专家数据分析师,"大数据, 数据挖掘, 数据分析",3-5年,"大牛多,成长快,福利好",本科,全职,"数据挖掘, 数据分析",上海,上海寻梦信息技术有限公司,拼多多,"股票期权, 专项奖金, 弹性工作, 扁平管理",2000人以上,长宁区,上市公司,"电商,移动互联网",开发|测试|运维类,数据开发,数据分析,31.208966999999998,121.40263600000002,2,100,20,40
高级数据分析师,"数据分析, 数据挖掘",3-5年,六险一金 弹性工作 福利补贴,硕士,全职,"数据分析, 数据挖掘",上海,百融云创科技股份有限公司,百融云创,"技能培训, 股票期权, 带薪年假, 定期体检",500-2000人,浦东新区,C轮,金融,开发|测试|运维类,数据开发,数据挖掘,31.229871999999997,121.51635,1,91,20,30
数据分析师/高级数据分析师：上海,"金融, 数据分析, SPSS",1-3年,"五险一金,弹性工作,福利补贴",本科,全职,"数据分析, SPSS",上海,百融云创科技股份有限公司,百融云创,"技能培训, 股票期权, 带薪年假, 定期体检",500-2000人,浦东新区,C轮,金融,产品|需求|项目类,数据分析,数据分析,31.229871999999997,121.51635,1,91,10,20
高级数据分析师,,1-3年,六险一金 福利补贴 年终奖金,本科,全职,,上海,百融云创科技股份有限公司,百融云创,"技能培训, 股票期权, 带薪年假, 定期体检",500-2000人,浦东新区,C轮,金融,产品|需求|项目类,产品经理,其他产品经理,31.22931965,121.51637032,1,91,15,20
BI数据分析师,"金融, 数据挖掘, 数据分析",1-3年,"快速发展,团队靠谱,大平台",本科,全职,"数据挖掘, 数据分析",上海,虎扑（上海）文化传播股份有限公司,虎扑,"上班看球赛, 运动俱乐部, 大神分享会, 偶像零距离",150-500人,虹口区,D轮及以上,"移动互联网,文娱丨内容",开发|测试|运维类,数据开发,数据分析,30.994061,120.99346399999999,2,68,15,25
BI数据分析师,"大数据, 数据挖掘, 数据分析",1-3年,"大牛云集,亿级用户,福利佳",本科,全职,"数据挖掘, 数据分析",上海,上海寻梦信息技术有限公司,拼多多,"股票期权, 专项奖金, 弹性工作, 扁平管理",2000人以上,长宁区,上市公司,"电商,移动互联网",开发|测试|运维类,数据开发,数据分析,31.208966999999998,121.40263600000002,2,100,15,30
物流数据分析专家,"电商, 数据分析, 数据运营",1-3年,"机会多,福利好,发展快",本科,全职,"数据分析, 数据运营",上海,上海寻梦信息技术有限公司,拼多多,"股票期权, 专项奖金, 弹性工作, 扁平管理",2000人以上,长宁区,上市公司,"电商,移动互联网",产品|需求|项目类,数据分析,数据分析,31.208966999999998,121.40263600000002,2,100,9,12
BI数据分析师（推荐方向）,"电商, 大数据, 数据挖掘, 数据分析",1-3年,"平台好,团队优,大牛多",本科,全职,"数据挖掘, 数据分析",上海,上海寻梦信息技术有限公司,拼多多,"股票期权, 专项奖金, 弹性工作, 扁平管理",2000人以上,长宁区,上市公司,"电商,移动互联网",开发|测试|运维类,数据开发,数据分析,31.208966999999998,121.40263600000002,2,100,20,40
数据分析师,"BI, SQL, 数据库, 数据分析",不限,五险一金，年终奖，周末双休，境外旅游,本科,全职,"BI, SQL, 数据库, 数据分析",广州,广州力挚网络科技有限公司,租租车,"技能培训, 带薪年假, 岗位晋升, 扁平管理",500-2000人,天河区,C轮,"旅游,消费生活",产品|需求|项目类,数据分析,数据分析,23.148125,113.32825,1,14,8,13
数据分析师,"SQL, 数据分析",1-3年,平台建设，业务扩张迅速，消费金融行业增涨,本科,全职,"SQL, 数据分析",广州,广州银行股份有限公司信用卡中心,广州银行信用卡中心,"带薪年假, 午餐补助, 发展平台, 金融",2000人以上,天河区,不需要融资,金融,产品|需求|项目类,数据分析,数据分析,23.131477,113.33134799999999,2,35,10,18
数据分析师,"电商, 新零售, 数据分析, SQL, 可视化",3-5年,大公司发展平台好，薪资福利好，工作环境好,本科,全职,"数据分析, SQL, 可视化",广州,上海联蔚信息科技有限公司南京分公司,联蔚科技,"免费班车, 五险一金",500-2000人,天河区,未融资,"移动互联网,电商",产品|需求|项目类,数据分析,数据分析,23.149756,113.32289399999999,0,0,10,18
